id,name,address,district,lng,lat,type,facility_type,keyword
B0L3ZO11SH,7-ELEVEn(星地中心店),北京城区酒仙桥北路乙十号院,朝阳区,116.503064,39.985728,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,便利店,7-11
B0HG0AXQ1W,7-ELEVEn(樊羊路店),樊羊路68号院15号楼1层(白盆窑地铁站B口步行180米),丰台区,116.313851,39.819806,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFG58UML,7-ELEVEn(北京苏州桥东北角店),万泉河苏州街76号大洋服装市场,海淀区,116.308176,39.964975,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JU9S6QJL,7-ELEVEn(林奥CITY PARK购物中心店),清林路4号院林奥嘉园11号楼底商,朝阳区,116.408641,40.033208,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JARA3B01,7-ELEVEn(北太平路店),北太平路18号院102号,海淀区,116.256779,39.903734,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFFAEIPL,7-ELEVEn(丰台一分店),中关村科技园区总部基地8区,丰台区,116.284759,39.822796,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JACURDBR,7-ELEVEn(关庄路店),黄草湾路与关庄路交叉口西南40米,朝阳区,116.433983,40.000558,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0IR17RMF9,7-ELEVEn(燕保北焦家园店),化工路70号院四区6号楼1层,朝阳区,116.537026,39.849866,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0G2OZFYE6,7-ELEVEn(汇景苑店),单店西路金隅汇景苑三区底商109-2号,朝阳区,116.537344,39.954764,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFISIMGA,7-ELEVEn(东湖湾店),利泽西街8号院1号楼1层102,朝阳区,116.459919,40.008115,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J3JG0NA9,7-ELEVEn(传媒大学地铁站店),建国路与定福庄东街交叉口西60米(传媒大学地铁站A西北口旁),朝阳区,116.554027,39.909659,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0KDVKHLOK,7-ELEVEn(清华园店),中关村东路8号东升大厦B座一层SA-133单元,海淀区,116.334272,39.993483,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFG0ZXJL,7-ELEVEn(利星行广场店),望京街8号院2号楼一层101号B号商铺,朝阳区,116.482664,39.993893,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B000A7CR9V,7-ELEVEn(苏州街18号院店),苏州街18号院(苏州街地铁站E口步行290米),海淀区,116.306495,39.977541,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LAD75N1G,7-ELEVEn(清华大学店),清华园街道清华大学16区22幢,海淀区,116.325311,39.999478,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0I06DS055,7-ELEVEn(大成路店),青塔街道大成路11-3号底商,丰台区,116.267113,39.889177,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HRT785AU,7-ELEVEn(顺义祥云小镇店),安泰大街6号院2号楼1-107,顺义区,116.537856,40.088221,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFIRWCYR,7-ELEVEn(月泉路店),月泉路逸成东苑,海淀区,116.349476,40.014999,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0K1XHYPC1,7-ELEVEn(富力又一城世纪华联购物中心店),大鲁店北路7号,朝阳区,116.563793,39.848380,购物服务;超级市场;超市,便利店,7-11
B0J1LMMFIK,7-ELEVEn(定福家园店),定福家园南里3号院1号楼地上1-3,朝阳区,116.566481,39.923643,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B000A8XATS,7-ELEVEn(安慧北里小区店),安慧北里逸园17号楼1层入口门南侧第一跨房,朝阳区,116.412785,40.001451,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J3DRHNT6,7-ELEVEn(广华里B栋店),广泰东路1号院14号楼底商,朝阳区,116.494683,39.891672,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JUDM2W8C,7-ELEVEn(中发百旺商城店),圆明园西路18号中发百旺商城F1层,海淀区,116.276986,40.028976,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HKJU1Z7B,7-ELEVEn(常顺路东侧店),常营中路2号院甲号楼1-17,朝阳区,116.605835,39.926323,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0K0XUNS82,7-ELEVEn(亦庄金茂悦店),北京经济技术开发区四海路5号院17号楼1层2单元106-1,大兴区,116.485957,39.753464,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFGSST3P,7-ELEVEn(北辰福第店),常惠路6号B1层109号(地铁6号线常营站C口),朝阳区,116.600173,39.926260,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LR2C52DL,7-ELEVEn(北京红星支行中国工商银行店),旧宫镇商业街东路68号1层101,大兴区,116.446885,39.805358,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFG2KT5Y,7-ELEVEn(酒仙桥路二号店),酒仙桥路2号院内11所38幢平房101号,朝阳区,116.491518,39.986154,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0H61ZOSH2,7-ELEVEn(望京八号店),阜荣街15号嘉美风尚中心南2号楼东侧一层底商,朝阳区,116.481890,39.986520,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B000A81K6N,7-ELEVEn(阳明广场店),小营路10号阳明广场3号楼1层西南角,朝阳区,116.424419,39.994977,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFJ3PPS5,7-ELEVEn(酒仙桥路八号店),酒仙桥路6号院1号楼A座一层北侧底商(798艺术区西南门),朝阳区,116.490437,39.984048,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IKV7GKRE,7-ELEVEn(石景山金融街店),城通街26号院,石景山区,116.183940,39.905134,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JACCRDFB,7-ELEVEn(华荣商场店),古城南路48号华荣商场F1层,石景山区,116.189826,39.910819,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0H2URPO7W,7-ELEVEn(康营家园店),香苇路康营家园-23期,朝阳区,116.541533,40.035133,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFL6DCYZ,7-ELEVEn(马家堡东路1号店),马家堡东路106号院1号楼1层-101室,丰台区,116.386973,39.842726,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0FFJ8JTXT,7-ELEVEn(双合北街店),双合北街双合家园C区8号楼底商,朝阳区,116.528065,39.858986,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0K0SC6WUQ,7-ELEVEn(火箭万源地铁站汉庭酒店店),旧宫镇旧宫西路93号3幢一层19号(底商),大兴区,116.424288,39.804016,购物服务;超级市场;超市,便利店,7-11
B0FFGQ7LIJ,7-ELEVEn(通州领展广场店),九棵树中街9号北京通州领展广场1F层110,通州区,116.658763,39.888553,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JDCZ02QM,7-ELEVEn(住总万科广场店),忠凉路1号院2号楼1层101号,大兴区,116.459040,39.805924,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0L66ZE77D,7-ELEVEn(北京房山印象城店),广阳新路9号院1号楼北京房山印象城1F层,房山区,116.211572,39.753489,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0I677R2Z4,7-ELEVEn(远洋山水店),远洋山水北区底商3-D,石景山区,116.239297,39.903505,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J3D7HG3U,7-ELEVEn(枫尚奥特莱斯店),朝阳路京通苑30号楼枫尚奥特莱斯1F层,朝阳区,116.595346,39.912230,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFLCMG1J,7-ELEVEn(E9区创新工场店),双桥乳品厂2号楼1层125室,朝阳区,116.596443,39.885905,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KGM7TEGC,7-ELEVEn(合景中心店),合景·悠方天地购物中心(合景中心店),通州区,116.679997,39.908141,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LR5B9CV5,7-ELEVEn(通州加华印象街店),通胡大路23号加华印象街,通州区,116.688306,39.914357,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0FFGM9EHJ,7-ELEVEn(永安大厦店),九棵树东路甲442号(土桥地铁站A西北口步行100米),通州区,116.687064,39.872511,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B000A85O8H,7-ELEVEn(望京西园四区店),望京西园四区402号楼一层402-3-5号,朝阳区,116.472382,39.998893,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0H0THOI20,7-ELEVEn(华林家园店),丰台南路甲108号院1号楼一层底商,丰台区,116.294520,39.841453,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B000A8XA9U,7-ELEVEn(国奥中心店),林萃东路2号院甲3号楼1层108,朝阳区,116.381422,40.009174,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L14O2HYH,7-ELEVEn(理想汽车总部店),文良街11号,顺义区,116.580777,40.172450,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0J26SO5RG,7-ELEVEn(望京国际研发园店),望京东路6号,朝阳区,116.489123,40.006698,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0LDM7EGTI,7-ELEVEn(西点茂MALL店),永定路88号一层88西点茂南侧,海淀区,116.265250,39.904714,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0I0U75YV6,7-ELEVEn(北京奥林匹克花园店),东坝京奥家园302号楼1层103号,朝阳区,116.546277,39.960212,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFL88ZOQ,7-ELEVEn(珠江绿洲家园店),三间房镇建国路18号珠江绿洲家园小区3号楼一层,朝阳区,116.559215,39.907765,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFF544LD,7-ELEVEn(龙湖北京颐和星悦荟店),颐和园路208号龙湖北京颐和星悦荟L1层L1-29a,海淀区,116.291428,39.997593,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LRFM6QGS,711西红门店,北京城区宏福路230-244号(双号)1层242号,大兴区,116.331192,39.791103,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0J1KL83T9,7-ELEVEn(加州小镇店),加州小镇C区底商(高楼金地铁站A西北口步行420米),通州区,116.681244,39.865211,购物服务;超级市场;超市,便利店,7-11
B0FFIU3AGC,7-ELEVEn(苏州街店),大河庄苑4号楼1层106室,海淀区,116.305393,39.981247,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LRK5GXKD,7-ELEVEn(倚林佳园店),倚林佳园,朝阳区,116.371583,40.013679,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0L1GB9ZXL,7-ELEVEn(苏荷时代店),通朝大街208号苏荷时代(果园地铁站出入口步行270米),通州区,116.646210,39.891847,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0L0BSU5M8,7-ELEVEn(晏河湾家园店),东坝乡宴河湾家园9号院1号楼1层112,朝阳区,116.554486,39.974978,购物服务;超级市场;超市,便利店,7-11
B0LB1BYNVS,7-ELEVEn(月亮河小镇店),月亮河河滨路1号月亮河小镇,通州区,116.676813,39.919851,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0HD7CQM8A,7-ELEVEn(智慧谷店),大牛房一巷与大牛房二环路交叉口西南80米,海淀区,116.232734,40.089562,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JRGMQQCC,7-ELEVEn(杨庄东街店),杨庄东街与杨庄北区中路交叉口东北20米,石景山区,116.197681,39.928578,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFFAI23P,7-ELEVEn(上地佳园店),上地佳园45号1层(上地地铁站A西南口步行220米),海淀区,116.319550,40.032346,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IUYDI3R9,7-ELEVEn(大族广场Mall&More店),北京市经济技术开发区荣华南路2号院10号楼1层,大兴区,116.513584,39.792155,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L1ZDMGDG,7-ELEVEn(首开·常青藤店),北京城区东坝中街11号院42号楼104,朝阳区,116.536040,39.965833,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0HGX7X4YP,7-ELEVEn(大屯路店),大屯路8号,朝阳区,116.378201,40.001574,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HRGA8OIM,7-ELEVEn(龙湖蓝海引擎产业园店),红军营东路6号龙湖蓝海引擎产业园F1层,朝阳区,116.437533,40.027224,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J3M7GUF5,7-ELEVEn(橡树湾店),清河橡树湾二期底商7-9,海淀区,116.333049,40.031471,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFKTB3SG,7-ELEVEn(陆港城店),朝阳北路20号院3号楼1层109室,朝阳区,116.592432,39.925031,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFIU3ALD,7-ELEVEn(草房二店),五里桥二街2号院5号楼1层(草房地铁站B东北口步行90米),朝阳区,116.615519,39.925589,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFFAIA70,7-ELEVEn(京顺东街6号院店),京顺东街6号院2号楼112号,朝阳区,116.527859,40.023834,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFG8G4BV,7-ELEVEn(北京西小口路一号店),西小口路66号中关村东升科技园商业街4号,海淀区,116.357796,40.045466,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LRCBE1HO,7-ELEVEn(金盏嘉园店),金盏嘉园C区,朝阳区,116.555174,40.010305,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0KG34EYY3,7-ELEVEn(北京城建·城悦荟店),秋实街1号北京城建·城悦荟F1层,朝阳区,116.421794,40.042386,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KUHACJNC,7-ELEVEn(畅春园·畅饷里店),颐和园路8号1层01,海淀区,116.304794,39.988908,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JAT7W1C4,7-ELEVEn(富力·金禧花园店),富力金禧花园,通州区,116.649803,39.902734,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0KKTSH10K,7-ELEVEn(天裕昕园店),后沙峪镇安华街甲7号院26号楼101,顺义区,116.526411,40.083058,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0HUC7UZJQ,7-ELEVEn(爱琴海购物公园店),新华东街289号爱琴海购物公园F1层,通州区,116.659451,39.908656,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFIU3ADB,7-ELEVEn(北花园中路店),北花园中路1号院9号楼1层102-2,朝阳区,116.550862,39.904858,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KR5RLUTZ,7-ELEVEn(回龙观东大街地铁站店),回龙观东大街3号楼1层,昌平区,116.361197,40.081340,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0KR0SJ5FP,7-ELEVEn(首开LONG街-智能物联产业园店),龙锦三街29号院3号楼一层1040,昌平区,116.371027,40.085120,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0I6R7UZRD,7-ELEVEn(富力尚悦居店),富力尚悦居E区东北侧80米,通州区,116.588643,39.770843,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFIAT1JZ,7-ELEVEn(通州万达广场店),新华西街58号院5号楼1层105、106号(西门金街b区),通州区,116.643137,39.905310,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFI0Z8TF,7-ELEVEn(通州区临河里店),梨园南街38号,通州区,116.682963,39.881257,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HDFZHE9T,7-ELEVEn(朱辛庄店),乐业路安居路7号院5号楼1层商业102,昌平区,116.315865,40.104860,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IRRUGJ4Z,7-ELEVEn(乔庄北街店),玉桥街道乔庄东区34-3号,通州区,116.688334,39.895472,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0K3G7RF1Z,7-ELEVEn(黄渠地铁站店),朝阳北路26号东侧商业7号(黄渠地铁站C东南口步行260米),朝阳区,116.581767,39.924100,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0KA1BOAWB,7-ELEVEn(龙德广场翠微百货店),立汤路186号翠微百货(龙德广场店)1F层,昌平区,116.416282,40.059304,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L2ZB2J4U,7-Eleven平西府(小站公园店),北京城区平西府地铁口D1口西30米,昌平区,116.349729,40.089916,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0FFJJ0BGY,7-ELEVEn(海淀西小口二号店),永泰庄北路1号天地邻枫1号楼一层109号,海淀区,116.371506,40.042356,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFKV9KFN,7-ELEVEn(富力运河十号店),江米店街1号院4号楼1层106,通州区,116.686219,39.904629,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JD577NKQ,7-ELEVEn(通瑞嘉苑店),通瑞嘉苑20号楼108,通州区,116.686428,39.934156,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HU1CDCO7,7-ELEVEn(华贸城店),来广营清河营南街9号院4号楼华贸天地西区,朝阳区,116.427542,40.048675,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IKBHDE1Z,7-ELEVEn(远洋春秋里购物中心店),远洋春秋里(杨庄地铁站A西北口步行160米),石景山区,116.185821,39.928806,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KUV5VDEZ,7-ELEVEn(朝阳北路辅路店),朝阳北路20号院靠近陆港城,朝阳区,116.593576,39.925574,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0FFLA0MU3,7-ELEVEn(林业大学北路店),林大北路18号院文成杰座C座底商,海淀区,116.348563,40.007068,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KDADIQQG,7-ELEVEn(中关村集成电路产业园店),丰豪东路9号院2B号楼1层2单元107,海淀区,116.247591,40.073323,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0FFGXE94H,7-ELEVEn(运河明珠家园店),中仓街道滨河中路241号1层,通州区,116.689444,39.902060,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0KDU53LNC,7-ELEVEn(中泽雅园店),中泽雅园底商46号,通州区,116.635868,39.873225,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0FFL7BY6Z,7-ELEVEn(宁馨苑店),城北街道宁馨苑13号楼商3内一层,昌平区,116.260030,40.221293,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IG67F4UX,7-ELEVEn(鼓楼南街北口店),鼓楼南街东侧一层1-1(昌平地铁站A西北口步行230米),昌平区,116.233745,40.221720,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J27AF0FR,橡树湾二期711便利店,清河橡树湾二期底商7-9号,海淀区,116.333139,40.031472,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0H10SU5GU,7-ELEVEn(华兴园店),华兴园8号楼1层底商6号,通州区,116.631740,39.903799,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0HRF93B5U,7-ELEVEn(双兴南区店),胜利街道双兴南区40号楼1层-05,顺义区,116.652825,40.140204,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L2GCTEP9,7-ELEVEn(康营家园店),康营中路7号,朝阳区,116.545432,40.037637,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0J25ZSIIV,7-ELEVEn(北清国际公寓店),回龙观北清路生命科学园北清国际公寓,昌平区,116.267479,40.100808,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JARCWPV7,7-ELEVEn(黄厂二柠檬晓生活国际公寓店),豆各庄乡黄厂路柠檬晓生活国际公寓(黄厂二店),朝阳区,116.556633,39.849356,购物服务;超级市场;超市,便利店,7-11
B0I1CUBUX0,7-ELEVEn(未来视界店),未来科学城滨河大道3号院6号楼103,昌平区,116.482171,40.125525,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0K06Z1SUA,7-ELEVEn(临河悦园店),临河悦园4号院对面711便利店,顺义区,116.677331,40.084929,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0H2K7AQ4G,7-ELEVEn(路劲世界广场店),双营西路78号院路劲世界广场1F层,昌平区,116.291541,40.207037,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IR6HRZJ9,7-ELEVEn(昌平鼓楼南街南口店),城北街道鼓楼南大街东侧1号楼等2幢1号楼一层8103,昌平区,116.234099,40.215158,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0JKUDLO0B,7-ELEVEn(顺义马坡店),马坡镇双丰街道顺祥街22号泰和宜园东侧一层底商,顺义区,116.652402,40.177085,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0K2K1REM2,7-ELEVEn(首开通州万象汇店),运河东大街51号首开通州万象汇B2层,通州区,116.735045,39.904227,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0IU9DW7FK,7-ELEVEn(沙河店),百沙路与松兰路交叉口东60米,昌平区,116.292832,40.149951,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L61C6HDY,7-ELEVEn(顺义裕龙花园店),裕龙花园四区16号楼16-10号,顺义区,116.671843,40.123272,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L3LUQ3F8,7-ELEVEn(龙湖·好望山店),牛栏山鑫牛南路2号院3号楼101底商7-11便利店,顺义区,116.674247,40.215318,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0KRN7J4M8,7-ELEVEn(顺义石园店),石园西社区,顺义区,116.662577,40.111950,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0L3RLNZY9,7-ELEVEn(晟品景园店),石园东社区,顺义区,116.666567,40.111940,购物服务;购物相关场所;购物相关场所,便利店,7-11
B0G2N74JP9,7-ELEVEn(顺义金街国际大厦店),新顺南大街8号顺义金街大厦东侧一层底商,顺义区,116.653479,40.127038,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LAHRJ3HJ,7-ELEVEn(顺悦家园店),乾安路1号院5号楼1层102室,顺义区,116.652500,40.185571,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0LA2AG2VW,7-ELEVEn(顺悦家园店),乾安路1号院5号楼1层01,顺义区,116.652502,40.185628,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0L1M9H2HC,7-ELEVEn(怡馨家园店),北京城区怡馨家园29号楼103,顺义区,116.647858,40.121310,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0K1O5TZ0Y,7-ELEVEn(金隅·万科城店),金隅·万科城1期,昌平区,116.236294,40.212372,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,7-11
B0LUTB3IDT,7—ELEVEn晟品景园店,北京城区石园大街9号院二区2号一层,顺义区,116.678283,40.112324,购物服务;便民商店/便利店;便民商店/便利店,便利店,7-11
B0GDRHC3RK,全家便利店(能+中心店),广渠路11号金泰国际大厦1号楼,朝阳区,116.500136,39.893537,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFH9CF0J,全家便利店(开阳路一店),永外大街车站路12号北京南站1F层,丰台区,116.377569,39.865724,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0GK4XREA2,全家便利店(京龙大厦店),朝阳北路225号一层北侧(呼家楼地铁站C东南口步行250米),朝阳区,116.463712,39.923743,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFI7QPPO,全家便利店(北京西站店),莲花池东路118号北京西站B1层,丰台区,116.321090,39.896057,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0L395SLFD,全家便利店(富凯大厦店)(暂停营业),金融大街19号A101富凯大厦1层大堂,西城区,116.359323,39.914805,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0I2RZRVOH,全家便利店(惠新西街北口店),专利局家属院北门旁(惠新西街北口地铁站A西步行90米),朝阳区,116.415284,39.988194,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0JUM5D7X3,全家便利店(新街口东街店),罗儿胡同2号,西城区,116.376283,39.942443,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0JRTL4DU6,全家便利店(三星大厦店),景辉街31号三星大厦(国贸地铁站F东北口步行460米),朝阳区,116.464689,39.912192,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0I25KAD6P,全家便利店(融中心B座店),融中心B座楼内,朝阳区,116.436890,39.972229,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFL20H3K,全家便利店(芳园西路一店),东四环北路2号上东公园里中心地商,朝阳区,116.476688,39.968209,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFH9LAV4,全家便利店(郎家园路店),建国路93号万达广场9号楼一层,朝阳区,116.470316,39.910152,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0G0P7G55A,全家便利店(北苑路一店),小营北路凯旋城4号楼103,朝阳区,116.419086,39.998001,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0IGS42BVH,全家便利店(西三环北路店),北京外国语大学西校区东门北90米,海淀区,116.308758,39.956097,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0L19HHD02,全家便利店白家庄路店,东三环北路27号楼负一层,朝阳区,116.460818,39.928435,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFIBJLEP,全家便利店(北京启皓大厦店),[],朝阳区,116.456192,39.947731,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0KR69ZFTK,全家便利店(朝运街店),朝运街与通坝东路交叉口西120米,朝阳区,116.550635,39.965988,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0L6NARVQI,全家便利店(弘和北路二店),兴华大街41号,大兴区,116.326477,39.720142,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0J6VRCG86,全家便利店(酷车小镇店),金蝉西路甲一号酷车小镇R商务楼第R33号,朝阳区,116.501175,39.871804,购物服务;购物相关场所;购物相关场所,便利店,全家
B0H0YMGHV3,全家便利店(霄云路一店),国航世纪大厦B1层,朝阳区,116.462166,39.955193,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFJF17MH,全家便利店(清华东路一店),清华东路15号1号楼103-10,海淀区,116.359164,40.001469,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0KDCBHDYP,全家便利店(北京传媒大学西门传媒大学地铁站如家酒店店),定福庄西里1号院南区南门旁,朝阳区,116.553470,39.912767,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0H3JH5N27,全家便利店(经海四路店),京东总部2号楼地下一层,通州区,116.558325,39.785506,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
B0FFIUDFF4,全家便利店(清华路店),清华大学西楼北门南150米,海淀区,116.319183,39.998700,购物服务;便民商店/便利店;便民商店/便利店,便利店,全家
